日経会社コード,企業名称,決算種別,連結基準,決算月数,上場コード,連結子会社数,流動資産,資産合計,流動負債,負債合計,純資産,売上高,売上原価,販管費,親会社利益,税金等調整前当期純利益,営業活動によるキャッシュフロー,投資活動によるキャッシュフロー,財務活動によるキャッシュフロー,現金及び現金同等物の期末残高,広告宣伝費,従業員数,期末従業員数,発行済株式数,年度,決算月,大分類,中分類,小分類
0001383,ユニバンス,10,1,12,12,8,20737,43059,15581,22513,20545,48601,42019,5436,787,1013,5242,-2448,-2104,3705,0,2874,1577,23396787,2023,03,1,自動車・自動車部品,262
0001384,河西工業,10,1,12,11,18,65845,140703,50896,70990,69713,224036,192011,18057,7709,13965,16988,-12810,-840,17990,0,5318,8818,39511728,2018,03,1,自動車・自動車部品,262
0001384,河西工業,10,1,12,11,18,68588,143287,49457,73136,70150,227257,198021,18765,4536,11039,13321,-13073,620,17807,0,5422,9173,39511728,2019,03,1,自動車・自動車部品,262
0001384,河西工業,10,1,12,11,20,75094,150692,61367,85699,64993,204632,181942,18656,-2017,3408,6877,-11952,8800,21211,0,5552,9310,39511728,2020,03,1,自動車・自動車部品,262
0001384,河西工業,10,1,12,11,17,73558,145541,63791,98096,47444,152824,148326,17468,-17082,-14181,-4224,-7538,10271,19493,0,5372,8981,39511728,2021,03,1,自動車・自動車部品,262
0001384,河西工業,10,1,12,11,17,80824,142926,82915,111129,31797,147474,142864,16795,-19032,-16486,2070,-3602,6242,26042,0,5262,8581,39511728,2022,03,1,自動車・自動車部品,262
0001384,河西工業,10,1,12,11,17,86882,148825,106750,127510,21315,175469,171232,19027,-13659,-11713,-1896,2741,2343,30684,0,5696,7865,39511728,2023,03,1,自動車・自動車部品,262
0001387,アイシン,10,3,12,11,210,1463828,3527910,1010112,1724781,1803129,3908937,3371980,289542,134551,268171,311542,-229346,-73634,406508,0,107936,114478,294674634,2018,03,1,自動車・自動車部品,262
0001387,アイシン,10,3,12,11,217,1523488,3751880,1051748,1878252,1873627,4043110,3545278,306591,110123,217486,354942,-414494,13164,357195,0,110881,119732,294674634,2019,03,1,自動車・自動車部品,262
0001387,アイシン,10,3,12,11,217,1746871,3992652,1001272,2196957,1795695,3784585,3400414,300582,24061,53395,327552,-273876,275382,675162,0,111974,119535,294674634,2020,03,1,自動車・自動車部品,262
0001387,アイシン,10,3,12,11,212,1644648,4027103,1059755,2268494,1758609,3525799,3121266,270756,105638,167523,343314,-138175,-373880,520028,0,105291,118359,294674634,2021,03,1,自動車・自動車部品,262
0001387,アイシン,10,3,12,11,202,1732172,4205801,1070993,2209292,1996508,3917434,3468942,292484,141941,219983,193343,-204952,-135859,386906,0,109459,117177,294674634,2022,03,1,自動車・自動車部品,262
0001387,アイシン,10,3,12,11,199,1729784,4135826,1117873,2144389,1991437,4402823,4001434,339175,37670,73741,237970,-186857,-127752,317693,0,120541,116649,294674634,2023,03,1,自動車・自動車部品,262
0001389,マツダ,10,1,12,11,68,1361410,2724092,996264,1504622,1219470,3474024,2653600,674003,112057,157484,207795,-159989,30461,604854,119684,117889,49755,631803979,2018,03,1,自動車・自動車部品,261
0001389,マツダ,10,1,12,11,69,1466078,2877613,1023081,1644172,1233441,3564172,2772184,709681,63155,107567,146690,-131611,83411,701624,128328,122510,49998,631803979,2019,03,1,自動車・自動車部品,261
0001389,マツダ,10,1,12,11,69,1314612,2787640,932943,1581794,1205846,3430285,2683647,703035,12131,49282,34834,-127578,-24274,567994,124313,121066,50479,631803979,2020,03,1,自動車・自動車部品,261
0001389,マツダ,10,1,12,11,70,1489595,2917414,807650,1721584,1195830,2882066,2268422,604824,-31651,2202,120058,-78862,99348,738793,92560,115880,49786,631803979,2021,03,1,自動車・自動車部品,261
0001389,マツダ,10,1,12,11,71,1457813,2968148,898933,1651451,1316697,3120349,2432645,583477,81557,112399,189155,-136237,-86405,740385,79308,121133,48750,631803979,2022,03,1,自動車・自動車部品,261
0001389,マツダ,10,1,12,11,70,1724164,3259251,1261220,1802450,1456801,3826752,3025230,659553,142814,169972,137424,-99427,-89863,717093,105106,127814,48481,631803979,2023,03,1,自動車・自動車部品,261
0001392,本田技研工業,10,3,12,11,368,6925288,19349164,5624099,11115069,8234095,15361146,12000581,1775151,1059337,1114973,987671,-615113,-174334,2256488,0,0,215638,1811428430,2018,03,1,自動車・自動車部品,261
0001392,本田技研工業,10,3,12,11,364,7347294,20419122,5981124,11853332,8565790,15888617,12580949,1774393,610316,979375,775988,-577555,22924,2494121,0,0,219722,1811428430,2019,03,1,自動車・自動車部品,261
0001392,本田技研工業,10,3,12,11,357,7301010,20461465,5790088,12175442,8286023,14931009,11851659,1641590,455746,789918,979415,-619481,-87411,2672353,0,0,218674,1811428430,2020,03,1,自動車・自動車部品,261
0001392,本田技研工業,10,3,12,11,348,7579091,21921030,5715457,12548191,9372839,13170519,10439689,1331728,657425,914053,1072379,-796881,-283980,2758020,0,0,211374,1811428430,2021,03,1,自動車・自動車部品,261
0001392,本田技研工業,10,3,12,11,339,8841425,23973153,6004399,13200607,10772546,14552696,11567923,1326485,707067,1070190,1679622,-376056,-615718,3674931,0,0,204035,1811428430,2022,03,1,自動車・自動車部品,261
0001392,本田技研工業,10,3,12,11,313,9578348,24670067,6652124,13167776,11502291,16907725,13576133,1669908,651416,879565,2129022,-678060,-1468359,3803014,0,0,197039,1811428430,2023,03,1,自動車・自動車部品,261
0001393,スズキ,10,1,12,11,131,1818988,3340828,1241341,1745601,1595227,3757219,2651473,731563,215730,384033,445171,-341585,-113922,600846,78508,86183,65179,491018100,2018,03,1,自動車・自動車部品,261
0001393,スズキ,10,1,12,11,130,1622317,3401970,1339662,1686055,1715914,3871496,2738958,808172,178759,298390,383437,-250848,-256110,473097,75933,92814,67721,491049100,2019,03,1,自動車・自動車部品,261
0001393,スズキ,10,1,12,11,127,1539722,3339783,1225506,1546126,1793657,3488433,2514779,758585,134222,246027,171533,-296989,80708,420392,71004,93395,68499,491067800,2020,03,1,自動車・自動車部品,261
0001393,スズキ,10,1,12,11,120,2158793,4036360,1688462,2004395,2031964,3178209,2311592,672184,146421,241064,415439,-232985,302633,924392,55192,90701,68739,491098300,2021,03,1,自動車・自動車部品,261
0001393,スズキ,10,1,12,11,119,2051219,4155153,1256517,1891481,2263672,3568380,2711947,664972,160345,274278,221259,-153515,-154624,857996,57249,97240,69193,491122300,2022,03,1,自動車・自動車部品,261
0001393,スズキ,10,1,12,11,120,2188517,4577713,1487436,2069092,2508620,4641644,3491713,799379,221107,381036,286626,-302674,31568,882146,63184,105977,70012,491146600,2023,03,1,自動車・自動車部品,261
0001394,ＳＵＢＡＲＵ,10,1,12,11,75,1770444,2866474,1051006,1305451,1561023,3232695,2442706,410542,220354,297340,366298,-150711,-170937,765591,82801,70432,33544,769175873,2018,03,1,自動車・自動車部品,261
0001394,ＳＵＢＡＲＵ,10,3,12,11,0,1913734,3180597,1063450,1490698,1689899,3156150,2558262,298875,141418,186026,250732,-190119,-141551,702328,84385,71792,34200,769175873,2019,03,1,自動車・自動車部品,261
0001394,ＳＵＢＡＲＵ,10,3,12,11,73,1978765,3293908,983296,1573785,1720123,3344109,2728605,308227,152587,207656,210134,-25844,-15818,858966,83807,73245,35034,769175873,2020,03,1,自動車・自動車部品,261
0001394,ＳＵＢＡＲＵ,10,3,12,11,73,1982832,3411712,875140,1625329,1786383,2830210,2337614,279867,76510,113954,289376,-272174,13966,907326,69724,71710,36070,769175873,2021,03,1,自動車・自動車部品,261
0001394,ＳＵＢＡＲＵ,10,3,12,11,73,2042243,3543753,852255,1642734,1901019,2744520,2240595,303136,70007,106972,195651,-179723,-98502,883074,76671,74910,36910,769175873,2022,03,1,自動車・自動車部品,261
0001394,ＳＵＢＡＲＵ,10,3,12,11,73,2429765,3944150,1013482,1834203,2109947,3774468,3037993,342015,200431,278366,503759,-336813,-122307,979529,84484,84304,37521,769175873,2023,03,1,自動車・自動車部品,261
0001395,ヤマハ発動機,10,1,12,11,113,849763,1420854,580580,725111,695743,1673137,1217963,314386,93366,136883,58858,-48274,-26423,138156,0,102746,53977,349914284,2018,12,1,自動車・自動車部品,263
0001395,ヤマハ発動機,10,1,12,11,134,874764,1532810,496328,780981,751828,1664764,1222433,326967,75736,120626,99127,-79662,-36760,122719,0,106239,55255,350013146,2019,12,1,自動車・自動車部品,263
0001395,ヤマハ発動機,10,1,12,11,135,921563,1640913,430812,891754,749158,1471298,1099486,290139,53072,84990,110487,-43950,83668,267180,0,105884,52437,350122835,2020,12,1,自動車・自動車部品,263
0001395,ヤマハ発動機,10,1,12,11,132,1044698,1832917,513265,932246,900670,1812496,1305655,324498,155578,199704,141336,-51026,-93488,274936,0,113408,51243,350217467,2021,12,1,自動車・自動車部品,263
0001395,ヤマハ発動機,10,1,12,11,127,1305683,2183291,752873,1128992,1054298,2248456,1614711,408880,174439,245798,70921,-74160,23103,296819,0,134375,52554,350217467,2022,12,1,自動車・自動車部品,263
0001398,小糸製作所,10,1,12,11,29,475825,672055,177092,227247,444808,848868,692264,52819,83397,123712,94793,-67260,-17633,41050,0,17348,23462,160789436,2018,03,1,自動車・自動車部品,262
0001398,小糸製作所,10,1,12,11,29,513569,738175,183265,234611,503564,826257,678738,45984,72895,104439,96666,-25906,-13063,97993,0,17848,24608,160789436,2019,03,1,自動車・自動車部品,262
0001398,小糸製作所,10,1,12,11,29,492150,729715,173690,216190,513524,800928,672890,45626,58022,84058,84972,-44728,-32010,104202,0,18473,24769,160789436,2020,03,1,自動車・自動車部品,262
0001398,小糸製作所,10,1,12,11,27,538416,782163,171928,212724,569438,706376,609132,40537,37612,59429,74962,-1093,-18324,161855,0,17447,23799,160789436,2021,03,1,自動車・自動車部品,262
0001398,小糸製作所,10,1,12,11,27,579086,855237,181404,227922,627315,760719,664669,42615,38340,61172,65707,-52151,-8491,169581,0,18095,23454,160789436,2022,03,1,自動車・自動車部品,262
0001398,小糸製作所,10,1,12,11,27,594042,905909,186918,235402,670506,864719,768889,48982,29660,49074,59762,-71539,-13281,145798,0,19985,23488,321578872,2023,03,1,自動車・自動車部品,262
0001399,東京ラヂエーター製造,10,1,12,12,5,21533,30443,7307,7859,22584,28658,24504,2715,963,1478,1554,-1186,-217,9522,0,717,880,14400000,2018,03,1,自動車・自動車部品,262
0001399,東京ラヂエーター製造,10,1,12,12,5,22138,31075,7457,8040,23034,30194,25854,2899,1113,1566,1749,-1504,-309,9293,0,748,886,14400000,2019,03,1,自動車・自動車部品,262
0001399,東京ラヂエーター製造,10,1,12,12,5,20652,29720,6541,7362,22357,28899,25448,2734,90,633,1234,-1776,-236,8412,0,742,884,14400000,2020,03,1,自動車・自動車部品,262
0001399,東京ラヂエーター製造,10,1,12,12,5,21439,31399,7784,8113,23285,25996,23431,2443,106,287,1181,-1287,-368,7997,0,674,886,14400000,2021,03,1,自動車・自動車部品,262
0001399,東京ラヂエーター製造,10,1,12,12,5,20686,31640,7326,8291,23349,26988,24441,2640,-801,51,-180,-991,-622,6487,0,730,887,14400000,2022,03,1,自動車・自動車部品,262
0001399,東京ラヂエーター製造,10,1,12,12,5,18150,29168,8764,10019,19149,31785,28033,2929,-718,-100,3503,-908,-3985,5214,0,754,901,14400000,2023,03,1,自動車・自動車部品,262
0001401,ウェッズ,10,1,12,12,5,10962,19759,5437,6527,13231,28780,22253,4783,1376,2014,1150,-78,-835,2298,0,1302,401,16118166,2018,03,1,自動車・自動車部品,262
0001401,ウェッズ,10,1,12,12,5,11341,19125,4514,5560,13565,32533,26171,4662,335,833,1510,-481,-1124,2201,0,1446,422,16118166,2019,03,1,自動車・自動車部品,262
0001401,ウェッズ,10,1,12,12,5,12799,20673,3914,6755,13917,30108,24003,4793,843,1450,1644,-288,1053,4611,0,1402,424,16118166,2020,03,1,自動車・自動車部品,262
0001401,ウェッズ,10,1,12,12,5,12464,21535,4193,6867,14668,30867,24525,4792,1000,1603,2158,-1215,-625,4930,0,1455,452,16118166,2021,03,1,自動車・自動車部品,262
0001401,ウェッズ,10,1,12,12,5,13653,22482,4664,7255,15227,34772,28295,4956,863,1502,550,-42,-565,4877,0,1453,473,16118166,2022,03,1,自動車・自動車部品,262
0001401,ウェッズ,10,1,12,12,5,15199,23969,4896,7397,16571,36497,28684,5284,1763,2739,2198,-97,-512,6469,0,1491,480,16118166,2023,03,1,自動車・自動車部品,262
0001405,エクセディ,10,3,12,11,41,138202,307385,59803,103754,203631,283319,225619,33275,15791,22499,33006,-22921,-7616,44698,0,10836,13416,48593736,2018,03,1,自動車・自動車部品,262
0001405,エクセディ,10,3,12,11,41,132552,311975,53476,99949,212026,282398,229799,31395,12967,19039,31760,-27763,-3260,45413,0,9210,13491,48593736,2019,03,1,自動車・自動車部品,262
0001405,エクセディ,10,3,12,11,40,126130,301019,47430,92311,208709,263899,214115,30432,9492,14964,36103,-26515,-8638,45416,0,9053,12922,48593736,2020,03,1,自動車・自動車部品,262
0001405,エクセディ,10,3,12,11,40,136695,312741,62788,96011,216730,227420,187089,27480,4983,9066,30105,-16765,-8450,51567,0,8559,12342,48593736,2021,03,1,自動車・自動車部品,262
0001405,エクセディ,10,3,12,11,40,155192,332785,58903,96762,236023,261095,213151,30647,12477,19467,28434,-15494,-10540,55407,0,9219,11940,48593736,2022,03,1,自動車・自動車部品,262
0001405,エクセディ,10,3,12,11,42,163454,331875,56127,91975,239901,285639,240872,32895,4591,9916,27224,-12794,-11179,59538,0,9757,11725,48593736,2023,03,1,自動車・自動車部品,262
0001406,ハイレックスコーポレーション,10,1,12,12,40,127625,250090,54271,71169,178921,251250,216583,24866,5524,9354,13875,-13524,-3181,43954,0,6200,13002,38216759,2018,10,1,自動車・自動車部品,262
0001406,ハイレックスコーポレーション,10,1,12,12,43,118054,243002,46526,65167,177835,240002,209452,23760,3495,7140,13093,-10882,-3140,40221,0,6133,13289,38216759,2019,10,1,自動車・自動車部品,262
0001406,ハイレックスコーポレーション,10,1,12,12,42,116423,240510,48608,67739,172771,195784,175596,21139,-3513,-1917,12775,-8632,-1690,43266,0,5345,12776,38216759,2020,10,1,自動車・自動車部品,262
0001406,ハイレックスコーポレーション,10,1,12,12,43,122262,248033,50747,67487,180546,217754,194158,22910,4896,8068,2214,-788,-5376,41461,0,5337,12865,38216759,2021,10,1,自動車・自動車部品,262
0001406,ハイレックスコーポレーション,10,1,12,12,44,143258,270314,67268,81535,188778,255616,235651,24822,-7120,-5687,489,-8466,1240,39056,0,6067,12446,38216759,2022,10,1,自動車・自動車部品,262
0001408,豊田合成,10,3,12,11,58,357666,679485,195392,313828,365657,807958,705857,60567,21361,35507,44004,-21832,5966,97991,0,25286,38234,130010011,2018,03,1,自動車・自動車部品,262
0001408,豊田合成,10,3,12,11,57,382106,708129,194309,327983,380145,840714,737352,62387,23309,37356,57463,-55491,7749,107311,0,25307,39429,130010011,2019,03,1,自動車・自動車部品,262
0001408,豊田合成,10,3,12,11,56,359565,709185,180653,338909,370275,812937,712436,61523,11226,16106,65247,-54174,12525,127930,0,24887,39403,130010011,2020,03,1,自動車・自動車部品,262
0001408,豊田合成,10,3,12,11,57,380578,775155,185535,354700,420455,721498,622832,56423,35205,37301,67247,-49949,-13065,134003,0,21728,38823,130031215,2021,03,1,自動車・自動車部品,262
0001408,豊田合成,10,3,12,11,55,425165,859302,209396,396508,462794,830243,733686,64050,23352,37696,27658,-59427,2206,109145,0,24235,39511,130048006,2022,03,1,自動車・自動車部品,262
0001408,豊田合成,10,3,12,11,54,419108,865300,196047,378932,486367,951877,836299,76519,16004,35323,53973,-31952,-28558,105268,0,29363,38942,130071104,2023,03,1,自動車・自動車部品,262
0001409,愛三工業,10,1,12,11,26,106141,196034,61973,105073,90961,212524,186550,16553,4526,8112,13767,-11145,11779,43537,0,7779,8816,62950896,2018,03,1,自動車・自動車部品,262
0001409,愛三工業,10,1,12,11,26,98124,192500,56265,101369,91130,213494,187905,17361,6124,9889,11421,-18429,-435,35263,0,8112,8946,63011396,2019,03,1,自動車・自動車部品,262
0001409,愛三工業,10,1,12,11,28,97488,186362,52400,103593,82769,205489,181124,17139,-5073,-3936,14678,-16591,1704,34674,0,8298,9161,63018396,2020,03,1,自動車・自動車部品,262
0001409,愛三工業,10,1,12,11,28,103078,189918,53714,102144,87773,181427,160964,15506,3525,5023,17761,-6785,-1176,44369,0,7260,8688,63018396,2021,03,1,自動車・自動車部品,262
0001409,愛三工業,10,1,12,11,27,112172,201936,57293,101046,100889,193751,168824,15117,6831,10299,13544,-6955,-4128,48750,0,7739,8368,63073379,2022,03,1,自動車・自動車部品,262
0001409,愛三工業,10,1,12,11,28,121326,225762,58881,115380,110382,240806,208051,19122,8504,13284,20269,-29599,3536,43972,0,9013,8809,63086379,2023,03,1,自動車・自動車部品,262
0001543,盟和産業,10,1,12,12,4,11005,23266,8524,11775,11490,20368,17192,2857,266,415,1431,-1162,-513,3726,0,614,509,3502859,2018,03,1,自動車・自動車部品,262
0001543,盟和産業,10,1,12,12,4,10818,23242,8116,12075,11166,21763,18455,2976,300,372,969,-1903,88,2833,0,645,531,3502859,2019,03,1,自動車・自動車部品,262
0001543,盟和産業,10,1,12,12,4,11104,22882,6909,11728,11153,22361,19149,3048,268,644,1812,-693,-371,3568,0,682,545,3502859,2020,03,1,自動車・自動車部品,262
0001543,盟和産業,10,1,12,12,4,10530,21991,7574,11791,10199,18311,16051,2775,-1028,-942,446,-1253,555,3294,0,667,516,3502859,2021,03,1,自動車・自動車部品,262
0001543,盟和産業,10,1,12,12,4,12774,23044,8918,12268,10776,19679,16664,2758,307,387,661,-148,-82,3858,0,615,504,3502859,2022,03,1,自動車・自動車部品,262
0001543,盟和産業,10,1,12,12,4,12993,23501,8986,12436,11065,21195,18245,2882,-73,-55,685,-1123,-192,3375,0,605,481,3502859,2023,03,1,自動車・自動車部品,262
0003763,Ｊ−ＭＡＸ,10,1,12,12,4,23853,48698,25661,38184,10514,50278,42150,4036,1933,2953,7236,-3389,-2880,8664,0,1331,2383,10357200,2018,03,1,自動車・自動車部品,262
0003763,Ｊ−ＭＡＸ,10,1,12,12,4,25937,48605,24084,35344,13261,50168,42573,3224,2300,3520,6818,-4347,-1374,9578,0,985,2300,11857200,2019,03,1,自動車・自動車部品,262
0003763,Ｊ−ＭＡＸ,10,1,12,12,4,25701,47412,31210,32667,14744,48582,41147,3093,2429,3768,6664,-3653,-2716,9859,0,968,2245,11857200,2020,03,1,自動車・自動車部品,262
0003763,Ｊ−ＭＡＸ,10,1,12,12,4,23447,44729,18713,27107,17621,44821,37334,3021,2511,3846,8742,-2516,-6756,9352,0,936,2075,11857200,2021,03,1,自動車・自動車部品,262
0003763,Ｊ−ＭＡＸ,10,1,12,12,4,22971,46736,18299,25655,21080,45663,39729,3002,1996,2646,2979,-3934,-2922,6091,0,949,1911,11857200,2022,03,1,自動車・自動車部品,262
