会社コード,企業名,決算期,連結基準,決算月数,日経業種コード,売上高,資産合計
0001217,帝国通信工業,2005/03,1,12,123225,27669,32469
0001217,帝国通信工業,2006/03,1,12,123225,27865,34319
0001217,帝国通信工業,2007/03,1,12,123225,27357,35073
0001217,帝国通信工業,2008/03,1,12,123225,26155,31958
0001217,帝国通信工業,2009/03,1,12,123225,19112,25833
0001217,帝国通信工業,2010/03,1,12,123225,15661,24526
0001217,帝国通信工業,2011/03,1,12,123225,15475,21835
0001217,帝国通信工業,2012/03,1,12,123225,14018,19991
0001217,帝国通信工業,2013/03,1,12,123225,13172,20151
0001217,帝国通信工業,2014/03,1,12,123225,13509,22604
0001217,帝国通信工業,2015/03,1,12,123225,14535,25347
0001217,帝国通信工業,2016/03,1,12,123225,14187,24174
0001217,帝国通信工業,2017/03,1,12,123225,12906,24901
0001217,帝国通信工業,2018/03,1,12,123225,14329,26454
0001217,帝国通信工業,2019/03,1,12,123225,13207,25504
0001217,帝国通信工業,2020/03,1,12,123225,12499,24575
0001217,帝国通信工業,2021/03,1,12,123225,12022,27270
0001217,帝国通信工業,2022/03,1,12,123225,15109,29087
0001222,タムラ製作所,1999/03,1,12,123224,78184,88106
0001222,タムラ製作所,2000/03,1,12,123224,76859,91387
0001222,タムラ製作所,2001/03,1,12,123224,84498,91683
0001222,タムラ製作所,2002/03,1,12,123224,69204,79969
0001222,タムラ製作所,2003/03,1,12,123224,72631,78448
0001222,タムラ製作所,2004/03,1,12,123224,74540,76014
0001222,タムラ製作所,2005/03,1,12,123224,75972,76415
0001222,タムラ製作所,2006/03,1,12,123224,78804,78925
0001222,タムラ製作所,2007/03,1,12,123224,84172,83200
0001222,タムラ製作所,2008/03,1,12,123224,90979,84056
0001222,タムラ製作所,2009/03,1,12,123224,77507,75099
0001222,タムラ製作所,2010/03,1,12,123224,63581,72885
0001222,タムラ製作所,2011/03,1,12,123224,73289,68402
0001222,タムラ製作所,2012/03,1,12,123224,77240,67004
0001222,タムラ製作所,2013/03,1,12,123224,68913,66658
0001222,タムラ製作所,2014/03,1,12,123224,81176,74767
0001222,タムラ製作所,2015/03,1,12,123224,86248,80255
0001222,タムラ製作所,2016/03,1,12,123224,84642,76788
0001222,タムラ製作所,2017/03,1,12,123224,79607,76353
0001222,タムラ製作所,2018/03,1,12,123224,85558,82097
0001222,タムラ製作所,2019/03,1,12,123224,87008,86073
0001222,タムラ製作所,2020/03,1,12,123224,79655,88593
0001222,タムラ製作所,2021/03,1,12,123224,73906,91064
0001222,タムラ製作所,2022/03,1,12,123224,88328,104055
0001224,アルプスアルパイン,1999/03,1,12,123225,554445,499638
0001224,アルプスアルパイン,2000/03,1,12,123225,546940,499835
0001224,アルプスアルパイン,2001/03,1,12,123225,573063,479032
0001224,アルプスアルパイン,2002/03,1,12,123225,540268,484831
0001224,アルプスアルパイン,2003/03,1,12,123225,601816,480914
0001224,アルプスアルパイン,2004/03,1,12,123225,619675,479029
0001224,アルプスアルパイン,2005/03,1,12,123225,643630,517603
0001224,アルプスアルパイン,2006/03,1,12,123225,709613,543266
0001224,アルプスアルパイン,2007/03,1,12,123225,708126,548043
0001224,アルプスアルパイン,2008/03,1,12,123225,692656,494755
0001224,アルプスアルパイン,2009/03,1,12,123225,538995,375285
0001224,アルプスアルパイン,2010/03,1,12,123225,493639,410945
0001224,アルプスアルパイン,2011/03,1,12,123225,550668,427529
0001224,アルプスアルパイン,2012/03,1,12,123225,526500,442052
0001224,アルプスアルパイン,2013/03,1,12,123225,546423,451416
0001224,アルプスアルパイン,2014/03,1,12,123225,684362,512365
0001224,アルプスアルパイン,2015/03,1,12,123225,748614,570482
0001224,アルプスアルパイン,2016/03,1,12,123225,774038,562856
0001224,アルプスアルパイン,2017/03,1,12,123225,753262,602961
0001224,アルプスアルパイン,2018/03,1,12,123225,858317,669874
0001224,アルプスアルパイン,2019/03,1,12,123225,851332,675717
0001224,アルプスアルパイン,2020/03,1,12,123225,810570,625542
0001224,アルプスアルパイン,2021/03,1,12,123225,718013,694285
0001224,アルプスアルパイン,2022/03,1,12,123225,802854,743520
0001225,池上通信機,1999/03,1,12,123224,41361,44705
0001225,池上通信機,2000/03,1,12,123224,38795,41868
0001225,池上通信機,2001/03,1,12,123224,36676,37526
0001225,池上通信機,2002/03,1,12,123224,33740,31732
0001225,池上通信機,2003/03,1,12,123224,33431,29929
0001225,池上通信機,2004/03,1,12,123224,37304,33028
0001225,池上通信機,2005/03,1,12,123224,35994,33392
0001225,池上通信機,2006/03,1,12,123224,37231,35255
0001225,池上通信機,2007/03,1,12,123224,34626,34167
0001225,池上通信機,2008/03,1,12,123224,41731,37491
0001225,池上通信機,2009/03,1,12,123224,35868,34347
0001225,池上通信機,2010/03,1,12,123224,29683,32752
0001225,池上通信機,2011/03,1,12,123224,24380,28782
0001225,池上通信機,2012/03,1,12,123224,24382,28389
0001225,池上通信機,2013/03,1,12,123224,24260,27898
0001225,池上通信機,2014/03,1,12,123224,25731,29741
0001225,池上通信機,2015/03,1,12,123224,24863,31407
0001225,池上通信機,2016/03,1,12,123224,24535,29967
0001225,池上通信機,2017/03,1,12,123224,22774,28674
0001225,池上通信機,2018/03,1,12,123224,26275,27443
0001225,池上通信機,2019/03,1,12,123224,24956,27602
0001225,池上通信機,2020/03,1,12,123224,23229,26130
0001225,池上通信機,2021/03,1,12,123224,21850,25024
0001225,池上通信機,2022/03,1,12,123224,18470,27404
0001226,東京コスモス電機,2000/03,1,12,123224,9733,12405
0001226,東京コスモス電機,2001/03,1,12,123224,10563,10543
0001226,東京コスモス電機,2002/03,1,12,123224,7886,9350
0001226,東京コスモス電機,2003/03,1,12,123224,8534,9207
0001226,東京コスモス電機,2004/03,1,12,123224,9084,9048
0001226,東京コスモス電機,2005/03,1,12,123224,9507,9247
0001226,東京コスモス電機,2006/03,1,12,123224,9564,8847
0001226,東京コスモス電機,2007/03,1,12,123224,9390,8586
0001226,東京コスモス電機,2008/03,1,12,123224,9250,8577
0001226,東京コスモス電機,2009/03,1,12,123224,7341,7549
0001226,東京コスモス電機,2010/03,1,12,123224,6757,8591
0001226,東京コスモス電機,2011/03,1,12,123224,8784,9402
0001226,東京コスモス電機,2012/03,1,12,123224,7588,9076
0001226,東京コスモス電機,2013/03,1,12,123224,7122,8948
0001226,東京コスモス電機,2014/03,1,12,123224,7525,8777
0001226,東京コスモス電機,2015/03,1,12,123224,7670,8700
0001226,東京コスモス電機,2016/03,1,12,123224,7159,9393
0001226,東京コスモス電機,2017/03,1,12,123224,8201,11959
0001226,東京コスモス電機,2018/03,1,12,123224,10239,12357
0001226,東京コスモス電機,2019/03,1,12,123224,10237,12101
0001226,東京コスモス電機,2020/03,1,12,123224,8933,11405
0001226,東京コスモス電機,2021/03,1,12,123224,7865,13084
0001226,東京コスモス電機,2022/03,1,12,123224,9511,12732
0001229,ＴＢグループ,2000/03,1,12,123223,16998,22934
0001229,ＴＢグループ,2001/03,1,12,123223,15738,18945
0001229,ＴＢグループ,2002/03,1,12,123223,10217,13514
0001229,ＴＢグループ,2003/03,1,12,123223,7331,12703
0001229,ＴＢグループ,2004/03,1,12,123223,7203,11685
0001229,ＴＢグループ,2005/03,1,12,123223,7170,10940
0001229,ＴＢグループ,2006/03,1,12,123223,7683,11395
0001229,ＴＢグループ,2007/03,1,12,123223,7155,8686
0001229,ＴＢグループ,2008/03,1,12,123223,6664,7421
0001229,ＴＢグループ,2009/03,1,12,123223,5395,5445
0001229,ＴＢグループ,2010/03,1,12,123223,4818,4798
0001229,ＴＢグループ,2011/03,1,12,123223,4299,4463
0001229,ＴＢグループ,2012/03,1,12,123223,4146,3689
0001229,ＴＢグループ,2013/03,1,12,123223,4513,3001
0001229,ＴＢグループ,2014/03,1,12,123223,4088,2933
0001229,ＴＢグループ,2015/03,1,12,123223,3682,3003
0001229,ＴＢグループ,2016/03,1,12,123223,4788,3913
0001229,ＴＢグループ,2017/03,1,12,123223,4082,2890
0001229,ＴＢグループ,2018/03,1,12,123223,3428,2740
0001229,ＴＢグループ,2019/03,1,12,123223,2907,2177
0001229,ＴＢグループ,2020/03,1,12,123223,3070,1989
0001229,ＴＢグループ,2021/03,1,12,123223,2456,1638
0001229,ＴＢグループ,2022/03,1,12,123223,2421,1560
0001230,天昇電気工業,2002/03,1,12,107071,11465,9787
0001230,天昇電気工業,2007/03,1,12,107071,24889,23113
0001230,天昇電気工業,2008/03,1,12,107071,30802,30571
0001230,天昇電気工業,2009/03,1,12,107071,29216,22936
0001230,天昇電気工業,2010/03,1,12,107071,22347,21387
0001230,天昇電気工業,2011/03,1,12,107071,20982,19988
0001230,天昇電気工業,2012/03,1,12,107071,15232,16616
0001230,天昇電気工業,2013/03,1,12,107071,14294,15574
0001230,天昇電気工業,2014/03,1,12,107071,13688,17071
0001230,天昇電気工業,2015/03,1,12,107071,14216,16032
0001230,天昇電気工業,2016/03,1,12,107071,15153,15797
0001230,天昇電気工業,2017/03,1,12,107071,15367,15119
0001230,天昇電気工業,2018/03,1,12,107071,15548,15341
0001230,天昇電気工業,2019/03,1,12,107071,17621,16077
0001230,天昇電気工業,2020/03,1,12,107071,18351,17099
0001230,天昇電気工業,2021/03,1,12,107071,15557,17324
0001230,天昇電気工業,2022/03,1,12,107071,19449,21318
0001237,フォスター電機,1999/03,1,12,123223,70034,39377
0001237,フォスター電機,2000/03,1,12,123223,62726,39223
0001237,フォスター電機,2001/03,1,12,123223,59580,35467
0001237,フォスター電機,2002/03,1,12,123223,55097,32557
0001237,フォスター電機,2003/03,1,12,123223,54393,27731
0001237,フォスター電機,2004/03,1,12,123223,53286,27913
0001237,フォスター電機,2005/03,1,12,123223,52721,30854
0001237,フォスター電機,2006/03,1,12,123223,66047,38636
0001237,フォスター電機,2007/03,1,12,123223,75705,43753
0001237,フォスター電機,2008/03,1,12,123223,86666,43169
0001237,フォスター電機,2009/03,1,12,123223,77709,45517
0001237,フォスター電機,2010/03,1,12,123223,88417,51532
0001237,フォスター電機,2011/03,1,12,123223,101379,65480
0001237,フォスター電機,2012/03,1,12,123223,119601,70050
0001237,フォスター電機,2013/03,1,12,123223,143542,94480
0001237,フォスター電機,2014/03,1,12,123223,167640,98030
0001237,フォスター電機,2015/03,1,12,123223,189124,104843
0001237,フォスター電機,2016/03,1,12,123223,190928,98735
0001237,フォスター電機,2017/03,1,12,123223,160896,102409
0001237,フォスター電機,2018/03,1,12,123223,184800,100870
0001237,フォスター電機,2019/03,1,12,123223,140303,91271
0001237,フォスター電機,2020/03,1,12,123223,107298,80825
0001237,フォスター電機,2021/03,1,12,123223,85220,77233
0001237,フォスター電機,2022/03,1,12,123223,91106,86148
0001241,ＳＭＫ,1999/03,1,12,123224,61887,54377
0001241,ＳＭＫ,2000/03,1,12,123224,71314,58995
0001241,ＳＭＫ,2001/03,1,12,123224,74180,58453
0001241,ＳＭＫ,2002/03,1,12,123224,60754,54034
0001241,ＳＭＫ,2003/03,1,12,123224,58133,51487
0001241,ＳＭＫ,2004/03,1,12,123224,62814,55454
0001241,ＳＭＫ,2005/03,1,12,123224,66439,57955
0001241,ＳＭＫ,2006/03,1,12,123224,71860,61344
0001241,ＳＭＫ,2007/03,1,12,123224,79074,65575
0001241,ＳＭＫ,2008/03,1,12,123224,87659,66737
0001241,ＳＭＫ,2009/03,1,12,123224,72742,58168
0001241,ＳＭＫ,2010/03,1,12,123224,64371,56113
0001241,ＳＭＫ,2011/03,1,12,123224,61914,53059
0001241,ＳＭＫ,2012/03,1,12,123224,55340,53883
0001241,ＳＭＫ,2013/03,1,12,123224,54475,52498
0001241,ＳＭＫ,2014/03,1,12,123224,65796,56235
0001241,ＳＭＫ,2015/03,1,12,123224,66230,65029
0001241,ＳＭＫ,2016/03,1,12,123224,77206,67606
0001241,ＳＭＫ,2017/03,1,12,123224,62971,62318
0001241,ＳＭＫ,2018/03,1,12,123224,59786,61474
0001241,ＳＭＫ,2019/03,1,12,123224,57386,58713
0001241,ＳＭＫ,2020/03,1,12,123224,54161,50204
0001241,ＳＭＫ,2021/03,1,12,123224,48560,50332
0001241,ＳＭＫ,2022/03,1,12,123224,48243,54794
0001243,ヨコオ,1999/03,1,12,123223,19493,17721
0001243,ヨコオ,2000/03,1,12,123223,21494,25442
0001243,ヨコオ,2001/03,1,12,123223,27348,26924
0001243,ヨコオ,2002/03,1,12,123223,20779,23925
0001243,ヨコオ,2003/03,1,12,123223,23819,25577
0001243,ヨコオ,2004/03,1,12,123223,26637,22495
0001243,ヨコオ,2005/03,1,12,123223,28444,23712
0001243,ヨコオ,2006/03,1,12,123223,30343,26920
0001243,ヨコオ,2007/03,1,12,123223,32886,27137
0001243,ヨコオ,2008/03,1,12,123223,33566,26115
0001243,ヨコオ,2009/03,1,12,123223,27555,21792
0001243,ヨコオ,2010/03,1,12,123223,26025,22951
0001243,ヨコオ,2011/03,1,12,123223,27129,21322
0001243,ヨコオ,2012/03,1,12,123223,27933,22895
0001243,ヨコオ,2013/03,1,12,123223,29215,24140
0001243,ヨコオ,2014/03,1,12,123223,32970,25949
0001243,ヨコオ,2015/03,1,12,123223,34414,29000
0001243,ヨコオ,2016/03,1,12,123223,39998,29448
0001243,ヨコオ,2017/03,1,12,123223,44077,33319
0001243,ヨコオ,2018/03,1,12,123223,51919,37030
0001243,ヨコオ,2019/03,1,12,123223,54752,42781
0001243,ヨコオ,2020/03,1,12,123223,60595,48134
0001243,ヨコオ,2021/03,1,12,123223,59976,56868
0001243,ヨコオ,2022/03,1,12,123223,66848,66870
0001246,ホシデン,1999/03,1,12,123225,160409,113797
0001246,ホシデン,2000/03,1,12,123225,176665,134900
0001246,ホシデン,2001/03,1,12,123225,222528,145723
0001246,ホシデン,2002/03,1,12,123225,208881,139415
0001246,ホシデン,2003/03,1,12,123225,233547,135252
0001246,ホシデン,2004/03,1,12,123225,225374,145896
0001246,ホシデン,2005/03,1,12,123225,248984,146140
0001246,ホシデン,2006/03,1,12,123225,217990,151648
0001246,ホシデン,2007/03,1,12,123225,312781,178537
0001246,ホシデン,2008/03,1,12,123225,419496,200386
0001246,ホシデン,2009/03,1,12,123225,453739,205674
0001246,ホシデン,2010/03,1,12,123225,307883,163982
0001246,ホシデン,2011/03,1,12,123225,201680,156373
0001246,ホシデン,2012/03,1,12,123225,172936,125230
0001246,ホシデン,2013/03,1,12,123225,230883,130006
0001246,ホシデン,2014/03,1,12,123225,205148,123179
0001246,ホシデン,2015/03,1,12,123225,148237,128517
0001246,ホシデン,2016/03,1,12,123225,139949,106716
0001246,ホシデン,2017/03,1,12,123225,150082,119045
0001246,ホシデン,2018/03,1,12,123225,299440,138192
0001246,ホシデン,2019/03,1,12,123225,233435,133470
0001246,ホシデン,2020/03,1,12,123225,211912,150161
0001246,ホシデン,2021/03,1,12,123225,233934,161894
0001246,ホシデン,2022/03,1,12,123225,207608,171525
0001248,横河電機,1999/03,1,12,123226,280185,400543
0001248,横河電機,2000/03,1,12,123226,313353,420706
0001248,横河電機,2001/03,1,12,123226,352611,410831
0001248,横河電機,2002/03,1,12,123226,310828,353899
0001248,横河電機,2003/03,1,12,123226,328766,364730
0001248,横河電機,2004/03,1,12,123226,371943,397415
0001248,横河電機,2005/03,1,12,123226,387053,400268
0001248,横河電機,2006/03,1,12,123226,388877,417805
0001248,横河電機,2007/03,1,12,123226,433405,438683
0001248,横河電機,2008/03,1,12,123226,437448,444644
0001248,横河電機,2009/03,1,12,123226,376534,400959
0001248,横河電機,2010/03,1,12,123226,316606,398792
0001248,横河電機,2011/03,1,12,123226,325620,361233
0001248,横河電機,2012/03,1,12,123226,334668,359500
0001248,横河電機,2013/03,1,12,123226,347899,379931
0001248,横河電機,2014/03,1,12,123226,388463,398920
0001248,横河電機,2015/03,1,12,123226,405792,439957
0001248,横河電機,2016/03,1,12,123226,413732,413061
0001248,横河電機,2017/03,1,12,123226,391433,440695
0001248,横河電機,2018/03,1,12,123226,406590,444617
0001248,横河電機,2019/03,1,12,123226,403711,470114
0001248,横河電機,2020/03,1,12,123226,404432,489678
0001248,横河電機,2021/03,1,12,123226,374206,519081
0001248,横河電機,2022/03,1,12,123226,389901,555822
0001250,新電元工業,1999/03,1,12,123224,98201,116072
0001250,新電元工業,2000/03,1,12,123224,99980,115682
0001250,新電元工業,2001/03,1,12,123224,111189,116328
0001250,新電元工業,2002/03,1,12,123224,88193,106817
0001250,新電元工業,2003/03,1,12,123224,87813,98795
0001250,新電元工業,2004/03,1,12,123224,84269,97589
0001250,新電元工業,2005/03,1,12,123224,88985,101960
0001250,新電元工業,2006/03,1,12,123224,98784,108012
0001250,新電元工業,2007/03,1,12,123224,102054,111972
0001250,新電元工業,2008/03,1,12,123224,100827,105407
0001250,新電元工業,2009/03,1,12,123224,85239,90620
0001250,新電元工業,2010/03,1,12,123224,77934,97965
0001250,新電元工業,2011/03,1,12,123224,87330,103336
0001250,新電元工業,2012/03,1,12,123224,82561,111920
0001250,新電元工業,2013/03,1,12,123224,88426,118700
0001250,新電元工業,2014/03,1,12,123224,104564,132823
0001250,新電元工業,2015/03,1,12,123224,108255,134002
0001250,新電元工業,2016/03,1,12,123224,98110,133101
0001250,新電元工業,2017/03,1,12,123224,90415,128530
0001250,新電元工業,2018/03,1,12,123224,92177,133706
0001250,新電元工業,2019/03,1,12,123224,94703,128669
0001250,新電元工業,2020/03,1,12,123224,92965,121560
0001250,新電元工業,2021/03,1,12,123224,80437,127806
0001250,新電元工業,2022/03,1,12,123224,92168,135041
0001251,アズビル,1999/03,1,12,123226,178896,181654
0001251,アズビル,2000/03,1,12,123226,169634,179054
0001251,アズビル,2001/03,1,12,123226,177940,186302
0001251,アズビル,2002/03,1,12,123226,167164,180958
0001251,アズビル,2003/03,1,12,123226,167969,162919
0001251,アズビル,2004/03,1,12,123226,169951,165264
0001251,アズビル,2005/03,1,12,123226,180763,172586
0001251,アズビル,2006/03,1,12,123226,188321,217882
0001251,アズビル,2007/03,1,12,123226,234572,230679
0001251,アズビル,2008/03,1,12,123226,248550,228843
0001251,アズビル,2009/03,1,12,123226,236173,220845
0001251,アズビル,2010/03,1,12,123226,212213,218471
0001251,アズビル,2011/03,1,12,123226,219216,217501
