日経会社コード,企業名称,決算期,決算種別,連結基準,決算月数,業種,資産合計,売上高,販管費,広告宣伝費,拡販費,研究開発費,設備投資額
0021106,エステー,2017/03,10,1,12,107070,38458,45957,15630,2618,3095,610,608
0021106,エステー,2018/03,10,1,12,107070,42112,48626,16594,2895,3494,596,1821
0021106,エステー,2019/03,10,1,12,107070,41976,47782,16747,2820,3355,642,3060
0021106,エステー,2020/03,10,1,12,107070,43275,47545,17107,2649,3399,724,3136
0021106,エステー,2021/03,10,1,12,107070,46816,49673,17369,2559,3657,790,1335
0021106,エステー,2022/03,10,1,12,107070,44402,45469,14554,2605,554,851,2695
0021226,幸楽苑ホールディングス,2006/03,10,1,12,271704,19376,28843,19472,160,306,67,3003
0021226,幸楽苑ホールディングス,2007/03,10,1,12,271704,21395,31397,20485,155,242,60,2473
0021226,幸楽苑ホールディングス,2008/03,10,1,12,271704,20894,32915,21408,,,56,1608
0021226,幸楽苑ホールディングス,2009/03,10,1,12,271704,21452,34264,22542,,,57,1999
0021226,幸楽苑ホールディングス,2010/03,10,1,12,271704,21251,35584,23238,,,53,714
0021226,幸楽苑ホールディングス,2011/03,10,1,12,271704,19505,33932,22705,,,47,997
0021226,幸楽苑ホールディングス,2012/03,10,1,12,271704,22017,35172,23699,,,42,2535
0021226,幸楽苑ホールディングス,2013/03,10,1,12,271704,22901,36067,25785,,,47,3445
0021226,幸楽苑ホールディングス,2014/03,10,1,12,271704,23332,37201,26513,,,65,2375
0021226,幸楽苑ホールディングス,2015/03,10,1,12,271704,25013,37679,26769,,,58,1636
0021226,幸楽苑ホールディングス,2016/03,10,1,12,271704,23608,38206,26904,,,55,1732
0021226,幸楽苑ホールディングス,2017/03,10,1,12,271704,23886,37803,27446,,,61,2353
0021226,幸楽苑ホールディングス,2018/03,10,1,12,271704,18044,38576,27946,,,57,2348
0021226,幸楽苑ホールディングス,2019/03,10,1,12,271704,18256,41268,27919,,,45,1328
0021226,幸楽苑ホールディングス,2020/03,10,1,12,271704,15356,38237,26731,,,43,1579
0021226,幸楽苑ホールディングス,2021/03,10,1,12,271704,17198,26565,20639,,,31,1584
0021226,幸楽苑ホールディングス,2022/03,10,1,12,271704,14143,25023,20021,,,32,1026
0021250,遠藤照明,2006/03,10,1,12,123229,17012,18346,6491,277,,198,1476
0021250,遠藤照明,2007/03,10,1,12,123229,19128,18727,6638,351,,420,1604
0021250,遠藤照明,2008/03,10,1,12,123229,16924,17434,6597,270,,425,639
0021250,遠藤照明,2009/03,10,1,12,123229,16695,16653,6107,316,,341,934
0021250,遠藤照明,2010/03,10,1,12,123229,17922,13158,5183,214,,290,839
0021250,遠藤照明,2011/03,10,1,12,123229,22691,18890,6007,411,,322,1719
0021250,遠藤照明,2012/03,10,1,12,123229,33245,26847,8111,424,,415,3817
0021250,遠藤照明,2013/03,10,1,12,123229,44434,39826,10548,712,,544,6455
0021250,遠藤照明,2014/03,10,1,12,123229,52052,38887,11079,585,,753,7268
0021250,遠藤照明,2015/03,10,1,12,123229,60229,40138,11735,516,,639,4910
0021250,遠藤照明,2016/03,10,1,12,123229,58136,44000,13232,460,,715,3882
0021250,遠藤照明,2017/03,10,1,12,123229,53214,39637,11647,438,,663,2737
0021250,遠藤照明,2018/03,10,1,12,123229,52424,40126,12133,428,,720,2745
0021250,遠藤照明,2019/03,10,1,12,123229,50728,39757,11834,355,,727,2696
0021250,遠藤照明,2020/03,10,1,12,123229,50250,39171,11930,406,,754,2207
0021250,遠藤照明,2021/03,10,1,12,123229,50547,35417,11351,351,,441,2305
0021250,遠藤照明,2022/03,10,1,12,123229,55595,40644,12080,329,,598,2994
0021265,オートバックスセブン,2006/03,10,1,12,243429,227707,240207,60312,,,,11400
0021265,オートバックスセブン,2007/03,10,1,12,243429,240627,242532,62524,,,,10355
0021265,オートバックスセブン,2008/03,10,1,12,243429,234126,266429,75915,,,,9752
0021265,オートバックスセブン,2009/03,10,1,12,243429,224168,259144,76103,,,,4869
0021265,オートバックスセブン,2010/03,10,1,12,243429,210652,232936,63825,,,,3061
0021265,オートバックスセブン,2011/03,10,1,12,243429,207794,236350,63750,,,,3187
0021265,オートバックスセブン,2012/03,10,1,12,243429,217948,237342,63315,,,,7690
0021265,オートバックスセブン,2013/03,10,1,12,243429,205526,230168,62984,,,,6248
0021265,オートバックスセブン,2014/03,10,1,12,243429,201481,231697,62962,,,,4819
0021265,オートバックスセブン,2015/03,10,1,12,243429,186531,209454,60498,,,,6127
0021265,オートバックスセブン,2016/03,10,1,12,243429,180454,208142,60266,,,,5895
0021265,オートバックスセブン,2017/03,10,1,12,243429,176708,204033,60332,,,,4842
0021265,オートバックスセブン,2018/03,10,1,12,243429,187354,212328,60177,,,,3587
0021265,オートバックスセブン,2019/03,10,1,12,243429,181391,213840,60102,,,,4618
0021265,オートバックスセブン,2020/03,10,1,12,243429,172799,221400,63160,,,,3429
0021265,オートバックスセブン,2021/03,10,1,12,243429,187914,220449,62711,,,,3996
0021265,オートバックスセブン,2022/03,10,1,12,243429,189910,228586,65598,,,,6300
0021426,ジャストシステム,2006/03,10,1,12,271704,23618,12214,10163,1404,,2461,53
0021426,ジャストシステム,2007/03,10,1,12,271704,25673,13088,11533,1689,155,2163,204
0021426,ジャストシステム,2008/03,10,1,12,271704,21467,14574,13115,1965,215,2231,118
0021426,ジャストシステム,2009/03,10,1,12,271704,16955,14314,9578,1227,183,1554,70
0021426,ジャストシステム,2010/03,10,1,12,271704,20218,15098,8077,794,188,1380,133
0021426,ジャストシステム,2011/03,10,1,12,271704,21108,12811,7380,685,268,1626,252
0021426,ジャストシステム,2012/03,10,1,12,271704,23408,12925,6595,745,262,1508,112
0021426,ジャストシステム,2013/03,10,1,12,271704,26560,13966,6792,1034,387,1337,28
0021426,ジャストシステム,2014/03,10,1,12,271704,30502,17047,8177,2190,627,1088,16
0021426,ジャストシステム,2015/03,10,1,12,271704,33197,17417,7693,1552,590,1281,29
0021426,ジャストシステム,2016/03,10,1,12,271704,36557,17183,8197,1941,616,1412,55
0021426,ジャストシステム,2017/03,10,1,12,271704,41988,19467,9362,3008,696,1103,82
0021426,ジャストシステム,2018/03,10,1,12,271704,47217,22991,10004,3652,659,952,33
0021426,ジャストシステム,2019/03,10,1,12,271704,50029,28646,11766,5105,597,1003,54
0021426,ジャストシステム,2020/03,10,1,12,271704,64196,36503,13815,6379,713,812,123
0021426,ジャストシステム,2021/03,10,1,12,271704,75401,41174,14837,7198,,1256,32
0021426,ジャストシステム,2022/03,10,1,12,271704,86224,41676,14711,7270,,1023,10
0021512,ＯＤＫソリューションズ,2006/03,10,0,12,271704,2699,4008,557,6,,,37
0021512,ＯＤＫソリューションズ,2007/03,10,0,12,271704,4428,4519,618,18,,,155
0021512,ＯＤＫソリューションズ,2008/03,10,0,12,271704,4930,5466,677,12,,,265
0021512,ＯＤＫソリューションズ,2009/03,10,0,12,271704,4966,5786,666,10,,,530
0021512,ＯＤＫソリューションズ,2010/03,10,1,12,271704,5261,4900,736,11,,,323
0021512,ＯＤＫソリューションズ,2011/03,10,1,12,271704,5075,4242,750,9,,,126
0021512,ＯＤＫソリューションズ,2012/03,10,1,12,271704,5231,3930,707,6,,,273
0021512,ＯＤＫソリューションズ,2013/03,10,1,12,271704,5481,3489,671,11,,,463
0021512,ＯＤＫソリューションズ,2014/03,10,1,12,271704,5237,3239,724,6,,,601
0021512,ＯＤＫソリューションズ,2015/03,10,1,12,271704,5836,3319,761,5,,,443
0021512,ＯＤＫソリューションズ,2016/03,10,1,12,271704,5840,3486,800,6,,,601
0021512,ＯＤＫソリューションズ,2017/03,10,1,12,271704,6473,4311,830,9,,,369
0021512,ＯＤＫソリューションズ,2018/03,10,1,12,271704,7184,4898,909,16,,,390
0021512,ＯＤＫソリューションズ,2019/03,10,1,12,271704,7158,5337,969,23,,,257
0021512,ＯＤＫソリューションズ,2020/03,10,1,12,271704,7487,5151,1008,37,,,546
0021512,ＯＤＫソリューションズ,2021/03,10,1,12,271704,8276,5412,1011,37,,,640
0021512,ＯＤＫソリューションズ,2022/03,10,1,12,271704,8030,5500,1173,32,,,657
0021606,ユー・エス・エス,2006/03,10,1,12,271704,131909,60243,11345,1270,1469,,15970
0021606,ユー・エス・エス,2007/03,10,1,12,271704,146172,64569,12171,1115,1732,,11608
0021606,ユー・エス・エス,2008/03,10,1,12,271704,150737,69801,12311,846,1963,,8302
0021606,ユー・エス・エス,2009/03,10,1,12,271704,138370,66549,12182,702,1885,,8729
0021606,ユー・エス・エス,2010/03,10,1,12,271704,142164,59849,10788,534,1439,,739
0021606,ユー・エス・エス,2011/03,10,1,12,271704,151636,61417,10220,507,1392,,7718
0021606,ユー・エス・エス,2012/03,10,1,12,271704,154639,64009,9895,492,1325,,826
0021606,ユー・エス・エス,2013/03,10,1,12,271704,154543,63243,8955,469,1183,,647
0021606,ユー・エス・エス,2014/03,10,1,12,271704,164182,67949,8808,458,919,,8920
0021606,ユー・エス・エス,2015/03,10,1,12,271704,174106,67466,8279,437,831,,3020
0021606,ユー・エス・エス,2016/03,10,1,12,271704,186831,68607,8248,434,827,,9512
0021606,ユー・エス・エス,2017/03,10,1,12,271704,197374,67179,8368,422,745,,6340
0021606,ユー・エス・エス,2018/03,10,1,12,271704,222292,75153,9907,434,830,,3715
0021606,ユー・エス・エス,2019/03,10,1,12,271704,232703,79908,11393,,,,2246
0021606,ユー・エス・エス,2020/03,10,1,12,271704,219133,78143,11179,,,,6560
0021606,ユー・エス・エス,2021/03,10,1,12,271704,210699,74874,10306,,,,7506
0021606,ユー・エス・エス,2022/03,10,1,12,271704,229354,81482,9197,,,,1785
0021612,エスリード,2006/03,10,1,12,253522,47597,33915,4524,1020,,,
0021612,エスリード,2007/03,10,1,12,253522,50934,37362,4859,1067,,,
0021612,エスリード,2008/03,10,1,12,253522,56126,45966,4754,908,,,
0021612,エスリード,2009/03,10,1,12,253522,59720,30316,4647,809,,,95
0021612,エスリード,2010/03,10,1,12,253522,54694,23634,3874,572,,,2194
0021612,エスリード,2011/03,10,1,12,253522,51024,20859,3584,546,,,94
0021612,エスリード,2012/03,10,1,12,253522,52001,21358,3755,644,,,94
0021612,エスリード,2013/03,10,1,12,253522,51429,28656,4348,855,,,116
0021612,エスリード,2014/03,10,1,12,253522,49229,29916,4043,562,,,167
0021612,エスリード,2015/03,10,1,12,253522,52949,30499,4627,767,,,122
0021612,エスリード,2016/03,10,1,12,253522,57312,37144,5500,1044,,,111
0021612,エスリード,2017/03,10,1,12,253522,59535,39300,5458,747,,,60
0021612,エスリード,2018/03,10,1,12,253522,63304,48340,6485,971,,,69
0021612,エスリード,2019/03,10,1,12,253522,67664,57195,6955,924,,,125
0021612,エスリード,2020/03,10,1,12,253522,80494,61638,7376,817,,,1315
0021612,エスリード,2021/03,10,1,12,253522,104879,68999,7558,540,,,789
0021612,エスリード,2022/03,10,1,12,253522,114315,74597,8387,690,,,990
0021656,応用地質,2006/12,10,1,12,271704,68193,39431,11013,,,975,276
0021656,応用地質,2007/12,10,1,12,271704,68094,42744,11386,,,1096,254
0021656,応用地質,2008/12,10,1,12,271704,65456,46652,11493,,,1142,278
0021656,応用地質,2009/12,10,1,12,271704,60283,35260,10508,,,1061,392
0021656,応用地質,2010/12,10,1,12,271704,57591,35878,9762,,,964,262
0021656,応用地質,2011/12,10,1,12,271704,59060,36718,9268,,,945,374
0021656,応用地質,2012/12,10,1,12,271704,65485,40704,9415,,,1070,285
0021656,応用地質,2013/12,10,1,12,271704,75003,47033,10029,,,1295,557
0021656,応用地質,2014/12,10,1,12,271704,80367,48634,11254,,,1498,869
0021656,応用地質,2015/12,10,1,12,271704,83617,49230,12700,,,1910,933
0021656,応用地質,2016/12,10,1,12,271704,85509,51323,12678,,,2022,349
0021656,応用地質,2017/12,10,1,12,271704,84731,45957,12357,,,1654,909
0021656,応用地質,2018/12,10,1,12,271704,80418,45232,12671,,,1675,206
0021656,応用地質,2019/12,10,1,12,271704,83559,53883,13301,,,1612,272
0021656,応用地質,2020/12,10,1,12,271704,84045,49608,13112,,,1427,190
0021656,応用地質,2021/12,10,1,12,271704,85661,51675,13435,,,1454,89
0021736,スギホールディングス,2006/02,10,0,12,245444,80569,122929,29079,3061,1029,,4128
0021736,スギホールディングス,2007/02,10,1,12,245444,100802,217229,45500,,,,3020
0021736,スギホールディングス,2008/02,10,1,12,245444,112400,248134,52108,,,,4424
0021736,スギホールディングス,2009/02,10,1,12,245444,116367,272197,59396,,,,5191
0021736,スギホールディングス,2010/02,10,1,12,245444,124888,293511,66143,,,4,3784
0021736,スギホールディングス,2011/02,10,1,12,245444,136243,304730,67841,,,3,3422
0021736,スギホールディングス,2012/02,10,1,12,245444,154369,327267,70556,,,,5812
0021736,スギホールディングス,2013/02,10,1,12,245444,164783,343613,75327,,,,8217
0021736,スギホールディングス,2014/02,10,1,12,245444,182272,365200,80723,,,,7173
0021736,スギホールディングス,2015/02,10,1,12,245444,210246,383644,84764,,,,6710
0021736,スギホールディングス,2016/02,10,1,12,245444,217936,414885,92597,,,,10258
0021736,スギホールディングス,2017/02,10,1,12,245444,230664,430795,97176,,,,11888
0021736,スギホールディングス,2018/02,10,1,12,245444,253989,457047,106804,,,,9494
0021736,スギホールディングス,2019/02,10,1,12,245444,265481,488464,116483,,,,12370
0021736,スギホールディングス,2020/02,10,1,12,245444,313757,541964,132420,,,,16732
0021736,スギホールディングス,2021/02,10,1,12,245444,345933,602850,147590,,,,18753
0021736,スギホールディングス,2022/02,10,1,12,245444,334758,625477,159353,,,,18671
0021901,加賀電子,2006/03,10,1,12,243428,119441,257764,21336,,,706,957
0021901,加賀電子,2007/03,10,1,12,243428,125812,269014,25884,,,964,1111
0021901,加賀電子,2008/03,10,1,12,243428,130423,291331,27454,,,1454,1503
0021901,加賀電子,2009/03,10,1,12,243428,117251,273610,28134,,,2153,2540
0021901,加賀電子,2010/03,10,1,12,243428,113962,239391,26655,,,1235,2498
0021901,加賀電子,2011/03,10,1,12,243428,114599,237811,27089,,,1171,4875
0021901,加賀電子,2012/03,10,1,12,243428,114714,229856,26438,,,967,2274
0021901,加賀電子,2013/03,10,1,12,243428,111888,216405,26202,,,611,2529
0021901,加賀電子,2014/03,10,1,12,243428,126028,257852,27416,,,465,2997
0021901,加賀電子,2015/03,10,1,12,243428,127948,255143,26376,,,458,1360
0021901,加賀電子,2016/03,10,1,12,243428,124281,245387,25859,,,572,1393
0021901,加賀電子,2017/03,10,1,12,243428,125751,227209,24346,,,271,967
0021901,加賀電子,2018/03,10,1,12,243428,128755,235921,24379,,,81,1678
0021901,加賀電子,2019/03,10,1,12,243428,213761,292779,27976,,,103,3027
0021901,加賀電子,2020/03,10,1,12,243428,207638,443615,37001,,,185,3276
0021901,加賀電子,2021/03,10,1,12,243428,237004,422365,36469,,,191,2514
0021901,加賀電子,2022/03,10,1,12,243428,272139,495827,39632,,,272,3276
0021911,東建コーポレーション,2006/04,10,1,10,241405,82990,109367,29947,,,,9467
0021911,東建コーポレーション,2007/04,10,1,12,241405,95806,155484,41015,4273,,,9535
0021911,東建コーポレーション,2008/04,10,1,12,241405,90600,185857,42854,4293,,,3518
0021911,東建コーポレーション,2009/04,10,1,12,241405,99324,237674,47390,4937,,,2588
0021911,東建コーポレーション,2010/04,10,1,12,241405,91410,221650,44203,3930,,,1735
0021911,東建コーポレーション,2011/04,10,1,12,241405,101707,214250,38974,,,,865
0021911,東建コーポレーション,2012/04,10,1,12,241405,105958,217291,37996,,,,779
0021911,東建コーポレーション,2013/04,10,1,12,241405,115897,236453,38370,,,,792
0021911,東建コーポレーション,2014/04,10,1,12,241405,126036,253198,41157,,,,978
0021911,東建コーポレーション,2015/04,10,1,12,241405,135832,265340,41871,3278,,,3042
0021911,東建コーポレーション,2016/04,10,1,12,241405,151062,283731,44041,4925,,,2448
0021911,東建コーポレーション,2017/04,10,1,12,241405,170267,305312,45286,4536,,,4928
0021911,東建コーポレーション,2018/04,10,1,12,241405,185129,328567,47044,5071,,,8946
0021911,東建コーポレーション,2019/04,10,1,12,241405,194882,328524,45324,4353,,,8449
0021911,東建コーポレーション,2020/04,10,1,12,241405,189927,323386,43197,,,,3773
0021911,東建コーポレーション,2021/04,10,1,12,241405,194424,309809,36200,,,,1671
0021911,東建コーポレーション,2022/04,10,1,12,241405,194153,311586,34873,,,,
0021989,ネットワンシステムズ,2006/03,10,1,12,271704,85009,107383,17038,,,2057,2627
0021989,ネットワンシステムズ,2007/03,10,1,12,271704,84601,109292,18946,,,1956,2800
0021989,ネットワンシステムズ,2008/03,10,1,12,271704,84259,111687,20347,,,2251,3343
0021989,ネットワンシステムズ,2009/03,10,1,12,271704,81833,131119,23756,,,2515,3399
0021989,ネットワンシステムズ,2010/03,10,1,12,271704,80251,124370,24701,,,2547,3302
0021989,ネットワンシステムズ,2011/03,10,1,12,271704,82627,130857,24793,,,2813,2851
0021989,ネットワンシステムズ,2012/03,10,1,12,271704,100002,157633,27073,,,2999,2292
0021989,ネットワンシステムズ,2013/03,10,1,12,271704,92924,154869,27814,,,2138,3458
0021989,ネットワンシステムズ,2014/03,10,1,12,271704,90624,142427,28556,,,2064,4767
0021989,ネットワンシステムズ,2015/03,10,1,12,271704,103013,141529,28157,,,2573,2504
0021989,ネットワンシステムズ,2016/03,10,1,12,271704,99266,140170,27391,,,2845,3568
0021989,ネットワンシステムズ,2017/03,10,1,12,271704,102038,153124,29475,,,2213,2945
0021989,ネットワンシステムズ,2018/03,10,1,12,271704,102502,153346,29590,,,1905,2306
0021989,ネットワンシステムズ,2019/03,10,1,12,271704,121494,174825,31397,,,3023,2707
0021989,ネットワンシステムズ,2020/03,10,1,12,271704,135764,186353,32453,,,3004,2618
0021989,ネットワンシステムズ,2021/03,10,1,12,271704,155782,202122,36239,,,3410,3066
0021989,ネットワンシステムズ,2022/03,10,1,12,271704,161713,188520,34995,,,3250,2979
0022005,学研ホールディングス,2006/03,10,1,12,271704,81175,84211,32967,3921,,,309
